"HolderAddress","Quantity","PendingBalanceUpdate"
"0x97812d0dba78b39737f4b317484efa0535528681","1","No"
"0xfa595a41018dd2dbfff8147fcc5478bb424e3984","1","No"
"0xe1bbf31a6c7447d80179422f6d0d8b46b2821383","1","No"
"0x975c99d29621609b0b0e33ebaa8b7bcad3da424a","1","No"
"0xc86ce6033a72d6792c9f4d38d76aa781b7823cb1","1","No"
"0x8d43ee78dc579c01ca8c59c736b10685843286df","1","No"
"0xf580f2be9429e654d18b00deb62993b9de1a22c8","1","No"
"0xb77f82fe1a49725cc12ff127f18e84ad3770049d","1","No"
"0x836dc66f88f2c890f80a2e1cf0b2b93435c4eb99","1","No"
"0xe3da37ea9ab083d9dd80d0de8fb394d844b8d0cc","1","No"
"0xefcbdc96bfba90c2406b805b665ba89e8a8dedd8","1","No"
"0x62912864afd3c0adacb115f10239a22ab12eb6ad","1","No"
"0x1266ac2a39655090e3398a5ee0ddb1a1039b8b1a","1","No"
"0x10589c05f31a02b6831a89a1f0740e72fe0490bb","1","No"
"0x85a4454b896c6405788d7a0fc00197f130cafb10","1","No"
"0xce317df6763b61babb543c2d6df0d61117ae7121","1","No"
"0x684a71496f176afc70858ada2ea5da1adbb58764","1","No"
"0x140baa522183d67dc6432e5bc85442ca0d5a49dc","1","No"
"0x801457570eda6b6d5f6e93628496d901240bab9c","1","No"
"0x4e984e4a756bd3e776a6d851cbd3f0220ece06cc","1","No"
"0xdca1bd903453fdf74845d8952fc54785e6613ced","1","No"
"0x4292e3899112d8888ddc47a47a57caa2908952ec","1","No"
"0x0ed75d97ddf3794d704de8e7ee9096da0664d133","1","No"
"0x51511827114a7dc53415eac366a67495c8f70f47","1","No"
"0x6d78ce71087ce94f04db01c35cfcbc1fa2d83763","1","No"
"0x0f12dc2154275b15abaaa3fc2fde7298b7c2c34c","1","No"
"0x2336bc91e1d1442a78ef1ef79f92659dd8fd1614","1","No"
"0xa5abb7044970f5d28717d57233f7829c1454174d","1","No"
"0x486cc302f83f98f0a17499629d8c5815cdc5b233","1","No"
"0x72964097e0b4538b047d93456b8a291417c67298","1","No"
"0xc66916850600ce4aec811b42b9a38cd353cfc63a","1","No"
"0xbff7c20770d47733d21d14b72407189b32b4fdef","1","No"
"0x3dbc1e0968ce57611805e0ee8ea2262c728a68e5","1","No"
"0xe33576bf4882e0d2bbb2a2992b2905c9569fd30c","1","No"
"0xa5339a44d7167f157d699ac0c97586e2f6c18787","1","No"
"0x764b8db0cd887ac1d2bbc0da6470368ad63b60cc","1","No"
"0x7b10d98a2bcc41f3ab22189fb34a755d4e1e1cef","1","No"
"0x5c27b3a3d46d8728f0eeeb9342f50aa13a27ff5f","1","No"
"0xdecd6b373efc7be20a0237308df72c88202d015b","1","No"
"0xbb393a5e614704f5aec87d4b06e047ba23ec19ce","1","No"
"0x9b8b24e3d406627984eb3782f358ac00431bd93a","1","No"
"0x6c7ef79ed80856b7d3112faf33d09e1b50f849ac","1","No"
"0xf346100e892553dceb41a927fb668da7b0b7c964","1","No"
"0x36d4137f51b72a0741e79612f748ab3df0d3465b","1","No"
"0xf053adb5d6310219f84b5792db23a4fed3c25d57","1","No"
"0xc713d2b774095b6e4c738c3fb95e6648dee3e75d","1","No"
"0x9ae94b8f1d5ecac45375215fbf8d5817faf3128f","1","No"
"0x23d0149f307f9954ffa7e515e60ffdf158f8ad49","1","No"
"0xd12bba9f769889092810690bc3901684f1f5e2f4","1","No"
"0x612f74f22da817285247bf550b7224cc86643627","1","No"
"0x4ae66929618173c0a3e5247f2c58396d11ab2019","1","No"
"0xcbb82d22b1624761b62bd807b01b7d491da8b4f5","1","No"
"0xbb967d46dc3e5d0e300644dd15e3e1678100d70b","1","No"
"0xa0dca042cad6aeac3f6af85e76f3ba0e9ee316fa","1","No"
"0xbbfd9cfbe4c5affd3a74d9b4c6680948f900ccf1","1","No"
"0x37c911910cd06cfeb749d32ee4bd73e0b4eb9647","1","No"
"0xa9ff86f339031d3c1a1f390483754ab5b5d5f1d1","1","No"
"0x6361438e9088d071257c034be1e83c7bdeb2c87f","1","No"
"0xc31918a4f0ef331ed9c2b571dd22db9bcbc9e351","1","No"
"0xb5bd80c836dbe2e0d24070186024be891051f068","1","No"
"0x0dab0adc8f07f057db11fe7a503de7f95df27e46","1","No"
"0xdb8e71f1f96dc4a4afc8e678757d867e0ba3b448","1","No"
"0x95de94f7fc6c15e45cedc482662262d024042524","1","No"
"0x15ef584bdcd03aaea40e567c70c393361432bcf4","1","No"
"0xa0ee10cb20a9d0246e1f34f82cea0da9c4e0bb2e","1","No"
"0x02a91c0865b94dc15ea03e8a85d4398aefb0929b","1","No"
"0xb004184fb0198cd435591e90895caf8d19cecda3","1","No"
"0x0dec09fdeab995b904c5e20b43c861433e2c2fc4","1","No"
"0xaebe34436a79235069229104d25ab98a56b635ee","1","No"
"0x1e3398fd2747917c2192a08073c00a1d0b2b056a","1","No"
"0x0a74045ce2e07494c569249e2ef51ef2de675ec4","1","No"
"0x5a9d0c34188820f18b358cff3552a8dc4f7d7d0e","1","No"
"0x29e51b8869e02896120b8c0a510202c660eceff5","1","No"
"0x69c38c760634c23f3a3d9be441eccbd2e50e5f73","1","No"
"0x04be46a9012afb13b81cbcd74a212450be889642","1","No"
"0x3c9f22f04804ccb83180032c91b0022ca22a8ec0","1","No"
"0x5d15f442181e84306a656b56f0acae79eb0f38de","1","No"
"0x31a84803a70273330323ffde9fd5de95cb4e9fcd","1","No"
"0xa835e32f2c610cfd241dd4d15b14db10a6a6ae33","1","No"
"0x7c121489e50e6672bbb59cc4c3fc86eaa8fb8364","1","No"
"0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39","1","No"
"0x5818775c7d3c087913233c9a24b9401bee1c0b7a","1","No"
"0x97fd56952276bfef53268f40b479a40c881fa69f","1","No"
"0xec4b4a271b366196a8f6766e972c1bb2f19583e7","1","No"
"0xdd1f61e95ca9ec479de81f869921ed191dfeeba8","1","No"
"0xf27fb1b516b5c016644de3064ef5e7720a980e37","1","No"
"0xa15fa02c32a121bcba905386ffb6517d9ce288d5","1","No"
"0xf3aa2bca15dc75cbe2a995a6cfe424d1e6059816","1","No"
"0xd4b0641bd1ca3ebb725053460312c3aa97355866","1","No"
"0x9d68fcd490845c4748a1bba42af6873a5a1c1779","1","No"
